REGION,DIVISION,SCHOOL ID,NAME OF SCHOOL,MUNICIPALITY/ LOCATION,LD,NO. OF SITES,SCOPE OF WORKS,OTHER DESIGN CONFIGURATION,NO. OF ACADEMIC CLASSROOMS,NO. OF WORKSHOP (equivalent to 2-CL),NO. OF ICT/COMPUTER LABORATORY (equivalent to 2-CL),NO. OF SCIENCE LABORATORY (equivalent to 2-CL),NO. OF AVR (equivalent to 2-CL),NO. OF HOME ECONOMICS (equivalent to 2-CL),TOTAL CLASSROOMS,WITH DEMOLITION? YES/ NO,WITH SITE IMPROVEMENT? YES/ NO,WITH SLOPE PROTECTION? YES/NO,OTHER REMARKS,With Site Development Plan?,"With proposal from OTHER SOURCES, including LGUs, NGOs, Private Sector etc)?","Avaiability of Buildable Space
(Y/N)","OTHER REMARKS (Buildable Space)
",Site Ownership,"OTHER REMARKS
Site Ownership
","Viability / Accessibility
(Y/N)","OTHER REMARKS
Viability / Accessibility","Operational Readiness
(Y/N)","OTHER REMARKS
Operational Readiness
","Implementability of Proposed Scope
(Y/N)","OTHER REMARKS
Implementability of Proposed Scope
","Geotechnical Testing
(Y/N)","OTHER REMARKS
Geotechnical Testing
",Latitude,Longitude
Region II,City of Ilagan,103419,Cabannungan 2nd ES,ILAGAN CITY (CAPITAL),1st ,1,2STY6CL,,6,,,,,,6,NO,NO,NO,,,NONE,Y,40 X 15M,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.1250688,121.852447
Region II,City of Ilagan,103386,Cadu ES,ILAGAN CITY (CAPITAL),1st ,1,2STY4CL,,4,,,,,,4,NO,YES,YES,,,NONE,Y,27 X 15,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.120552,121.947963
Region II,City of Ilagan,103420,Camunatan ES,ILAGAN CITY (CAPITAL),1st ,1,3STY9CL,,9,,,,,,9,NO,NO,NO,,,NONE,Y,40 X 15M,LETTER OF AGREEMENT,,1,0,1,0,1,0,0,0,17.1374088,121.8917079
Region II,City of Ilagan,103361,Capellan Elementary School,ILAGAN CITY (CAPITAL),1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,,NONE,Y,27 X 15,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.2340976,121.9276286
Region II,City of Ilagan,501548,Dappat Integrated School,ILAGAN CITY (CAPITAL),1st ,1,2STY8CL,,8,,,,,,8,NO,NO,NO,,,NONE,Y,45 X 15M,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.0485521,121.9646251
Region II,City of Ilagan,103399,Fugu Elementary School,ILAGAN CITY (CAPITAL),1st ,1,2STY6CL,,6,,,,,,6,NO,NO,NO,,,NONE,Y,40 X 15M,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.1108107,121.9181209
Region II,City of Ilagan,103422,Guinatan Elementary School,ILAGAN CITY (CAPITAL),1st ,1,2STY6CL,,6,,,,,,6,NO,NO,NO,,,NONE,Y,40 X 15M,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.139847,121.883027
Region II,City of Ilagan,500992,Ilagan East Integrated SPED Center,ILAGAN CITY (CAPITAL),1st ,1,4STY16CL,,16,,,,,,16,YES,NO,NO,,,NONE,N,FOR DEMOLITION,TITLED,,1,0,1,0,1,0,0,0,17.1484014,121.8900007
Region II,City of Ilagan,103402,Ilagan South CS,ILAGAN CITY (CAPITAL),1st ,1,3STY9CL,,9,,,,,,9,NO,NO,NO,,,NONE,Y,40 X 15M,Original Certificate of Title No. 2018000379,,1,0,1,0,1,0,0,0,17.1376059,121.8685549
Region II,City of Ilagan,103423,Ilagan West CS,ILAGAN CITY (CAPITAL),1st ,1,2STY6CL,,6,,,,,,6,NO,NO,NO,,,NONE,Y,40 X 15M,Original Certificate of Title (Special Patent Title),,1,0,1,0,1,0,0,0,17.1410217,121.8877121
Region II,City of Ilagan,300540,Ilagan West NHS,ILAGAN CITY (CAPITAL),1st ,1,2STY6CL,,6,,,,,,6,NO,NO,NO,,,NONE,Y,40 X 15M,TITLED,,1,0,1,0,1,0,0,0,17.1649615,121.872139
Region II,City of Ilagan,300542,Isabela National High School,ILAGAN CITY (CAPITAL),1st ,1,4STY16CL,,12,,1,1,,,16,NO,YES,YES,,,NONE,Y,45 X 15,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.1447517,121.8866256
Region II,City of Ilagan,306105,Isabela School of Arts and Trades - Main,ILAGAN CITY (CAPITAL),1st ,1,4STY16CL,,16,,,,,,16,YES,YES,YES,,,NONE,N,FOR DEMOLITION,PROCLAMATION,,1,0,1,0,1,0,0,0,17.129537,121.867867
Region II,City of Ilagan,103426,Malasin ES,ILAGAN CITY (CAPITAL),1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, drawn to scale",NONE,Y,27 X 15M,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.1575374,121.8507158
Region II,City of Ilagan,500078,Manaring Integrated School,ILAGAN CITY (CAPITAL),1st ,1,3STY9CL,,9,,,,,,9,YES,NO,NO,,,NONE,N,FOR DEMOLITION,Original Certificate of Title (a portion of the whole lot area only),,1,0,1,0,1,0,0,0,17.1721803,121.9025887
Region II,City of Ilagan,103367,Marana 2nd ES,ILAGAN CITY (CAPITAL),1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,,NONE,Y,27 X 15,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.1419033,121.9163479
Region II,City of Ilagan,103428,Naguilian Baculud Elementary School,ILAGAN CITY (CAPITAL),1st ,1,2STY6CL,,6,,,,,,6,YES,NO,NO,,,NONE,N,FOR DEMOLITION,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.164855,121.871254
Region II,City of Ilagan,300543,Rang-ayan NHS (Isabela NHS - Rang-ayan Annex),ILAGAN CITY (CAPITAL),1st ,1,3STY12CL,,8,,1,1,,,12,NO,NO,NO,,,NONE,Y,45 X 15,Original Certificate of Title,,1,0,1,0,1,0,0,0,17.1290059,121.9992761
Region II,City of Ilagan,300583,San Antonio Nat'l. Agro-Ind'l. & Voc'l. HS,ILAGAN CITY (CAPITAL),1st ,1,3STY9CL,,7,1,,,,,9,NO,NO,YES,,,NONE,Y,40 X 15M,DEED OF DONATION,,1,0,1,0,1,0,0,0,17.0941201,121.957436
Region II,City of Ilagan,103432,San Felipe ES,ILAGAN CITY (CAPITAL),1st ,1,2STY4CL,,4,,,,,,4,YES,YES,YES,,,NONE,N,FOR DEMOLITION,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.121662,121.8905723
Region II,City of Ilagan,500018,San Lorenzo Integrated School (San Lorenzo ES),ILAGAN CITY (CAPITAL),1st ,1,3STY9CL,,7,,1,,,,9,NO,YES,NO,,,NONE,Y,40 X 15M,"Original Certificate of Title(Nov 17, 2015)",,1,0,1,0,1,0,0,0,17.2184085,121.9129395
Region II,City of Ilagan,500074,San Pedro Integrated School,ILAGAN CITY (CAPITAL),1st ,1,2STY4CL,,4,,,,,,4,NO,YES,YES,,,NONE,Y,27 X 15M,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.0221786,121.9922369
Region II,City of Ilagan,500731,Sindun Bayabo IS,ILAGAN CITY (CAPITAL),1st ,1,2STY6CL,,6,,,,,,6,NO,YES,YES,,,NONE,Y,40 X 15M,DEED OF DONATION,,1,0,1,0,1,0,0,0,17.05583,122.02274
Region II,City of Ilagan,103435,Sta. Isabel Norte Elementary School,ILAGAN CITY (CAPITAL),1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,,NONE,Y,27 X 15,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.20482,121.82153
Region II,City of Ilagan,103436,Sta. Isabel Sur ES,ILAGAN CITY (CAPITAL),1st ,1,2STY6CL,,6,,,,,,6,YES,NO,NO,,No,NONE,N,FOR DEMOLITION,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.1951299,121.8223046
Region II,City of Ilagan,103409,Sta. Maria Elementary School,ILAGAN CITY (CAPITAL),1st ,1,2STY4CL,,4,,,,,,4,NO,YES,NO,,,NONE,Y,27 X 15M,DEED OF DONATION,,1,0,1,0,1,0,0,0,17.0914333,121.9718977
Region II,City of Ilagan,103438,TUBO ES,ILAGAN CITY (CAPITAL),1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,No,NONE,Y,45 X 15M,TAX DECLARATION,,1,0,1,0,1,0,0,0,17.1863167,121.8371097
Region II,Isabela,103347,Mabini Elementary School,GAMU,2nd,,2STY6CL,,6,,,,,,6,YES,YES,NO,,"Yes, drawn to scale",NO,NO,For Demolition,TCT DepEd,DepEd-Owned,Y,,Y,,Y,,Y,,17.0971453,121.7365161
Region II,Isabela,103347,Mabini Elementary School,GAMU,2nd ,1,2STY6CL,,6,,,,,,6,YES,YES,NO,,"Yes, drawn to scale",NO,NO,For Demolition,TCT DepEd,DepEd-Owned,Y,0,Y,0,Y,0,Y,0,17.0971453,121.7365161
Region II,Isabela,305832,Roxas Stand Alone Senior High School,ROXAS,2nd ,1,8STY40CL,,20,4,2,3,,1,40,NO,YES,NO,,"Yes, drawn to scale",NO,YES,65.00m x 40.00m,Deed Of Donation,DepEd-Owned,Y,0,Y,0,Y,0,N,0,17.09655653,121.6149715
Region II,Isabela,300501,Angadanan High School,ANGADANAN,3rd ,1,3STY12CL,,8,1,1,,,,12,YES,YES,NO,,"Yes, drawn to scale",NO,NO,For Demolition,TCT DepEd,DepEd-Owned,Y,0,Y,0,Y,0,Y,0,16.7577352,121.7484063
Region II,Isabela,300612,Echague National High School,ECHAGUE,4th,,3STY6CL,,6,,,,,,6,YES,YES,NO,,"Yes, drawn to scale",NO,NO,For Demolition,Deed Of Donation,LGU,Y,,Y,,Y,,Y,,16.713636,121.68291
Region II,Isabela,300612,Echague National High School,ECHAGUE,4th ,1,2STY6CL,,6,,,,,,6,YES,YES,NO,,"Yes, drawn to scale",NO,NO,For Demolition,Deed Of Donation,LGU,Y,,Y,,Y,,Y,,16.713636,121.68291
Region II,Isabela,300566,Pangal Sur High School,ECHAGUE,4th ,1,4STY20CL,,12,1,1,1,,1,20,NO,YES,NO,,NO,NO,YES,50.00m x 50.00m,Deed Of Donation,DepEd-Owned,Y,0,Y,0,Y,0,N,0,16.6040917,121.6709
Region II,Nueva Vizcaya,300650,Tuao HS,BAGABAG,Lone ,1,3STY6CL,,,1,1,1,,,6,NO,YES,NO,,"Yes, but NOT drawn to scale",,Y,50 m x 50 m,DepEd-owned,TCT/OCT,1,Accessible,1,Functional,1,3STY Laboratory and Workshop,0,0,16.566458,121.250574
Region II,Nueva Vizcaya,502334,Indiana Integrated School,BAMBANG,Lone ,1,2STY6CL,,4,,,1,,,6,NO,NO,NO,,"Yes, but NOT drawn to scale",,Y,100 m x 90 m,LGU-owned,Tax Declaration,1,Accessible,1,Functional,1,2STY4CL,0,0,16.363354,121.094749
Region II,Nueva Vizcaya,300626,Casat NHS,BAYOMBONG (Capital),Lone ,1,2STY4CL,,4,,,,,,4,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,For Demolition,DepEd-owned,TCT/OCT,1,Accessible,1,Functional,1,"2STY4CL School Building with demolition works, slope protection, embankment and canal lining",0,0,16.5239391,121.1354809
Region II,Nueva Vizcaya,300641,Nueva Vizcaya Gen. CHS,BAYOMBONG (Capital),Lone ,1,4STY16CL,,16,,,,,,16,NO,NO,NO,,"Yes, but NOT drawn to scale",,Y,For Demolition,Other National Government Agency-owned,Presidential Proclamation,1,Accessible,1,Functional,1,4STY16CL,1,0,16.4793721,121.1468835
Region II,Nueva Vizcaya,104131,Macdu ES,KAYAPA,Lone ,1,2STY4CL,,4,,,,,,4,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,For Demolition,DepEd-owned,Tax Declaration,1,Accessible,1,Functional,1,"2STY4CL School Bui;ding with Demolition Works, Site Preparation and Hauling",0,with slope protection,16.421622,121.001009
Region II,Nueva Vizcaya,104148,Baresbes ES,QUEZON,Lone ,1,2STY4CL,,4,,,,,,4,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,For Demolition,DepEd-owned,TCT/OCT,1,Accessible,1,Functional,1,"2STY4CL School Building with demolition works, site preparation and hauling",1,0,16.4988094,121.2263281
Region II,Nueva Vizcaya,104184,Solano West Elementary School,SOLANO,Lone ,1,2STY4CL,,4,,,,,,4,YES,YES,NO,,"Yes, but NOT drawn to scale",,Y,For Demolition,DepEd-owned,TCT/OCT,1,Accessible,1,Functional,1,2STY4CL School Building with demolition works and embankment,1,0,16.516922,121.173558
Region II,Quirino,300653,Victoria High School,AGLIPAY,Lone ,1,4STY16CL,,10,1,1,1,,,16,NO,YES,NO,,,,YES,40m x 15m,Special Patent,,1,0,1,0,1,0,1,0,16.442389,121.63478
Region II,Quirino,500872,Cabarroguis CS - Integrated SPED Center,CABARROGUIS (Capital),Lone ,1,4STY16CL,,14,,,,,1,16,YES,NO,NO,,,,NO,for Demolition,Special Patent,,1,0,1,0,1,0,1,0,16.5128535,121.5211487
Region II,Quirino,104266,San Marcos ES,CABARROGUIS (Capital),Lone ,1,2STY6CL,,4,,1,,,,6,NO,NO,NO,,,,YES,35m x 12m,Special Patent,,1,0,1,0,1,0,1,0,16.55083,121.51674
Region II,Quirino,104276,Andres Bonifacio ES,DIFFUN,Lone ,1,2STY6CL,,2,,1,,,1,6,NO,NO,NO,,,,YES,35m x 12m,Tax Declaration,,1,0,1,0,1,0,1,0,16.6007,121.5033
Region II,Quirino,501559,Dumanisi Integrated School,DIFFUN,Lone ,1,2STY6CL,,4,,1,,,,6,NO,YES,NO,,,,YES,40m x 15m,Special Patent,,1,0,1,0,1,0,1,0,16.542511,121.462046
Region II,Quirino,500109,Ifugao Village IS,DIFFUN,Lone ,1,2STY6CL,,4,1,,,,,6,NO,YES,YES,,"Yes, drawn to scale",,YES,40m x 15m,Tax Declaration/Approved Survey,,1,0,1,0,1,0,1,0,16.4706064,121.4360774
Region II,Quirino,501221,Cofcaville Integrated School,MADDELA,Lone ,1,2STY4CL,,4,,,,,,4,NO,YES,NO,,,,YES,35m x 15m,Tax Declaration,,1,0,1,0,1,0,1,0,16.39359,121.715536
Region II,Tuguegarao City,501614,Carig IS,TUGUEGARAO CITY(Capital),3rd ,1,3STY9CL,,3,,1,1,,1,9,YES,NO,NO,,"Yes, drawn to scale",,y,18x48 meters,deped title,deped tax dec,y,0,1,0,1,0,n,0,17.6645242,121.7497537
Region II,Tuguegarao City,501749,Libag IS,TUGUEGARAO CITY(Capital),3rd ,1,3STY9CL,,3,,1,1,,1,9,NO,NO,NO,,"Yes, drawn to scale",,y,50x100 meters,Lgu Title,deped tax dec,y,0,1,0,1,0,n,0,17.608351,121.751387
Region II,Tuguegarao City,104404,Pardo ES,TUGUEGARAO CITY(Capital),3rd ,1,2STY6CL,,6,,,,,,6,NO,NO,NO,,"Yes, drawn to scale",,y,20x45  meters,deped title,deped tax dec,y,0,1,0,1,0,y,0,17.597518,121.702252
Region III,Angeles City,307202,Angeles City Science HS,ANGELES CITY,1st,,4STY12CL,,8,0,0,1,1,0,12,YES,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 45M",,,,,,,,,,,15.1441749,120.5937032
Region III,Angeles City,500131,Amsic IS,ANGELES CITY,1st ,1,4STY12CL,,12,,,,,,12,YES,NO,NO,"Needs to be elevated by 1.0 m
INCLUSION OF FURNITURE IN POW
","Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 45M",,,1,0,1,upon demolition of the building,1,0,0,0,15.1599328,120.5678192
Region III,Angeles City,301039,Angeles City NHS,ANGELES CITY,1st ,1,4STY12CL,,12,,,,,,12,YES,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 45M",,,1,0,1,upon demolition of the building,1,0,0,0,15.15026,120.57683
Region III,Angeles City,307202,Angeles City Science HS,ANGELES CITY,1st ,1,4STY12CL,,10,,1,,,,12,YES,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 45M",,,1,0,1,upon demolition of the building,1,0,1,0,15.1441749,120.5937032
Region III,Angeles City,107053,Cuayan Elementary School,ANGELES CITY,1st ,1,4STY16CL,,16,,,,,,16,YES,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 62M",,,1,0,1,upon demolition of the building,1,0,0,0,15.147465,120.5486811
Region III,Angeles City,107028,Enrica Sandico ES,ANGELES CITY,1st ,1,4STY12CL,,12,,,,,,12,NO,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,YES,"
16M x 45M",,,1,0,1,upon demolition of the building,1,0,1,0,#N/A,#N/A
Region III,Angeles City,500129,Gov. Rafael L. Lazatin IS,ANGELES CITY,1st ,1,4STY20CL,,20,,,,,,20,YES,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 68M",,,1,0,1,upon demolition of the building,1,0,1,0,15.1578643,120.632636
Region III,Angeles City,107041,Gueco Balibago ES,ANGELES CITY,1st ,1,4STY16CL,,16,,,,,,16,YES,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 54M",,,1,0,1,upon demolition of the building,1,0,0,0,15.1689962,120.5965557
Region III,Angeles City,107057,Lourdes Northwest ES,ANGELES CITY,1st ,1,4STY16CL,,16,,,,,,16,NO,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 60M",,,1,0,1,upon demolition of the building,1,0,1,0,15.1456,120.58473
Region III,Angeles City,500132,Malabanias IS,ANGELES CITY,1st ,1,4STY20CL,,20,,,,,,20,YES,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 70M",,,1,0,1,upon demolition of the building,1,0,1,0,15.1640111,120.565965
Region III,Angeles City,500130,Northville 15 Integrated school,ANGELES CITY,1st ,1,4STY8CL,,8,,,,,,8,YES,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 37M",,,1,0,1,upon demolition of the building,1,0,1,0,15.1719681,120.6306181
Region III,Angeles City,107048,Sta. Teresita Elementary School,ANGELES CITY,1st ,1,4STY8CL,,8,,,,,,8,YES,NO,NO,INCLUSION OF FURNITURE IN POW,"Yes, but NOT drawn to scale",NO,NO,"WITH DEMOLITION
16M x 38M",,,1,0,1,upon demolition of the building,1,0,0,0,15.1498075,120.5855824
Region III,Balanga City,502028,Bani Integrated School,CITY OF BALANGA (Capital),2nd ,1,3STY12CL,,12,,,,,0,12,NO,NO,NO,,"Yes, drawn to scale",LGU,Y,,TAX DECLARATION,,Y,,Y,,Y,,Y,Soil test results available,14.66135,120.507759
Region III,Balanga City,502345,Cataning Integrated School,CITY OF BALANGA (Capital),2nd ,1,4STY16CL,,16,,,,,0,16,YES,NO,NO,,"Yes, drawn to scale",LGU,N,Needs demolition of existing school building,TAX DECLARATION,,Y,,Y,,Y,,N,needs soil test,14.67517742,120.5383615
Region III,Balanga City,502344,Cupang Integrated School,CITY OF BALANGA (Capital),2nd ,1,4STY16CL,,16,,,,,0,16,YES,NO,NO,,"Yes, drawn to scale",LGU,N,Needs demolition of existing school building,TAX DECLARATION,,Y,,Y,,Y,,N,needs soil test,14.6683,120.5435
Region III,Baliuag,104750,Baliwag South Central School,BALIUAG,2nd ,1,3STY9CL,,9,,,,,,9,YES,YES,NO,"With request letter dated August 4, 2025 to change recipient school from Dr. Nicolas V. Rustia MS. Needs to elevate by 0.75m.","Yes, but NOT drawn to scale",NONE,N,Subject for demolition of condemnable school building.,"Title under the name of City of Baliwag;
with Deed of Donation in favor of DepEd",,1,0,1,0,1,0,0,For soil testing,14.9562015,120.8967113
Region III,Baliuag,104756,San Jose ES,BALIUAG,2nd ,1,2STY4CL,,4,,,,,,4,YES,NO,NO,,"Yes, drawn to scale",NONE,N,Subject for demolition of condemnable school building.,Tax declaration registered under the name of City of Baliwag; with Deed of Donation,,1,0,1,0,1,0,0,For soil testing,14.94859,120.89424
Region III,Baliuag,305993,Sta. Barbara High School,BALIUAG,2nd ,1,3STY9CL,,9,,,,,,9,YES,NO,NO,"With request letter dated August 4, 2025 to change recipient school from Sta. Barbara HS.","Yes, drawn to scale",NONE,Y,22m x 42m,Tax declaration registered under the name of City of Baliwag,,1,0,1,0,1,0,0,For soil testing,14.936273,120.887418
Region III,Baliuag,306705,Virgen Delas Flores HS,BALIUAG,2nd ,1,3STY12CL,,12,,,,,,12,YES,NO,NO,Change recipient school from Virgen Delas Flores HS.,"Yes, but NOT drawn to scale",NONE,N,Subject for demolition of condemnable school building.,Title under the name of City of Baliwag,,1,0,1,0,1,0,0,For soil testing,14.945152,120.885881
Region III,Bataan,306604,Magsaysay NHS,DINALUPIHAN,1st ,1,4STY8CL,,2,2,1,,,,8,YES,YES,NO,,"Yes, but NOT drawn to scale",NO,NO,With Demolition existing classrooms (with approved condemnation),DepEd owned,,Y,0,Y,0,Y,the proposed building should elevated at 1.0m due to flood,Y,0,14.8461339,120.4202432
Region III,Bataan,104595,San Ramon ES,DINALUPIHAN,1st ,1,3STY12CL,,12,,,,,,12,YES,YES,NO,,"Yes, drawn to scale",NO,NO,With Demolition existing classrooms (with approved condemnation),DepEd owned,,Y,0,Y,0,Y,the proposed building should elevated at 1.0m due to flood,Y,0,14.8695,120.4628
Region III,Bataan,104610,Hermosa ES,HERMOSA,1st ,1,2STY6CL,,6,,,,,,6,YES,YES,NO,,"Yes, drawn to scale",NO,NO,With Demolition existing classrooms (with approved condemnation),LGU Owned,,Y,0,Y,0,Y,the proposed building should elevated at 1.0m due to flood,Y,0,14.7815832,120.503782
Region III,Bataan,104685,Sabatan ES,ORION,2nd,1,2STY6CL,,6,,,,,,6,YES,NO,NO,,"Yes, but NOT drawn to scale",NO,NO,With Demolition existing classrooms (with approved condemnation),LGU Owned,,Y,0,Y,0,Y,0,N,0,14.6142,120.5684
Region III,Bataan,300711,"Mariveles NHS,Poblacion",MARIVELES,2nd ,1,4STY16CL,,16,,,,,,16,YES,YES,NO,,"Yes, drawn to scale",NO,NO,With Demolition existing classrooms (with approved condemnation),Deed of Donation In favor of DepEd,,Y,"Double handling, Consider traffic upon delivery of construction materials",Y,0,Y,0,N,0,14.4355807,120.4840043
Region III,Bataan,104595,San Ramon ES,DINALUPIHAN,3rd,,3STY12CL,,12,,,,,,12,YES,YES,NO,,"Yes, drawn to scale",NO,NO,With Demolition existing classrooms (with approved condemnation),DepEd owned,,Y,0,Y,0,Y,the proposed building should elevated at 1.0m due to flood,N,0,14.8695,120.4628
Region III,Bulacan,300768,Calumpit NHS (San Marcos NHS),CALUMPIT,1st,1,4STY20CL,,20,,,,,,20,YES,YES,NO,Needs to be elevated by 1m,"Yes, but NOT drawn to scale",NO,N,"with demolition, 60m x 15m",Deed of Donation,DepEd-owned,1,0,1,0,1,0,1,0,14.8932744,120.7775413
Region III,Bulacan,300754,Ramona S. Trillana HS (Mayor Ramon Trillana Mem. HS (Iba NHS)),HAGONOY,1st,1,4STY8CL,,8,,,,,,8,YES,YES,YES,Needs to be elevated by 2m,"Yes, drawn to scale",NO,N,"with demolition, 30m x 15m",TCT/OCT,DepEd-owned,1,0,1,0,1,0,1,0,14.8160178,120.7280088
Region III,Bulacan,300754,Ramona S. Trillana HS (Mayor Ramon Trillana Mem. HS (Iba NHS)),HAGONOY,1st,,4STY8CL,,8,,,,,,8,YES,YES,YES,Needs to be elevated by 2m,"Yes, drawn to scale",NO,Y,"with demolition, 30m x 15m",TCT/OCT,DepEd-owned,1,0,1,0,1,0,1,0,14.8160178,120.7280088
Region III,Bulacan,300735,DAMPOL 2ND NATIONAL HIGH SCHOOL,PULILAN,1st,1,4STY20CL,,20,,,,,,20,NO,YES,YES,Needs to be elevated by 1.5m,YES,NO,Y,70m X 20m,Deed of Donation,DepEd-owned,1,0,1,0,1,0,0,0,14.90606,120.81651
Region III,Bulacan,306709,Engr. Virgilio V. Dionisio MHS,PULILAN,1st,1,4STY16CL,,16,,,,,,16,NO,YES,NO,Needs to be elevated by 1m,"Yes, drawn to scale",NO,Y,51m x 15m,Deed of Sale,DepEd-owned,,,,,,,,,14.9012747,120.8465208
Region III,Bulacan,501660,Inaon Integrated School,PULILAN,1st,1,4STY16CL,,16,,,,,,16,YES,NO,NO,,"Yes, drawn to scale",NO,N,"with demolition, 50m x 15m",Tax Declaration,LGU-owned,1,0,1,0,1,0,1,0,14.9446107,120.8310358
Region III,Bulacan,300720,Alexis G. Santos National High School,BUSTOS,2nd,1,4STY8CL,,8,,,,,,8,YES,NO,NO,,"Yes, drawn to scale",NO,N,"with demolition, 30m x 15m",TCT/OCT,DepEd-owned,1,0,1,0,0,0,1,0,14.9091511,120.927242
Region III,Bulacan,300720,Alexis G. Santos National High School,BUSTOS,2nd,,4STY8CL,,8,,,,,,8,YES,NO,NO,,"Yes, drawn to scale",NO,N,"with demolition, 30m x 15m",TCT/OCT,DepEd-owned,1,0,1,0,0,0,1,0,14.9091511,120.927242
Region III,Bulacan,306727,"Dr. Pablito V. Mendoza, Sr. High Schoo",BUSTOS,2nd,1,4STY20CL,,20,,,,,,20,YES,NO,NO,,"Yes, drawn to scale",NO,N,"with demolition, 60m x 15m",Tax Declaration,LGU-owned,1,0,1,0,1,0,1,0,14.9416999,120.9281981
Region III,Bulacan,105049,Alagao Elementary School,SAN ILDEFONSO,3rd,1,2STY6CL,,6,,,,,,6,NO,NO,NO,,"Yes, drawn to scale",NO,Y,,Certificate of Land Ownership Award (CLOA),DepEd-owned,1,0,1,0,1,0,1,0,15.05077,121.04541
Region III,Bulacan,105050,Bagong Baryo Elementary School,SAN ILDEFONSO,3rd,1,4STY12CL,,12,,,,,,12,YES,YES,YES,Site is sloping. With Cut and Fill,"Yes, drawn to scale",NO,N,"with demolition, 40m x 15m",Certificate of Land Ownership Award (CLOA),DepEd-owned,1,0,1,0,1,0,1,0,15.0118567,120.9877002
Region III,Bulacan,105111,San Miguel Elementary,SAN MIGUEL,3rd,1,4STY16CL,,16,,,,,,16,YES,YES,NO,Needs to be elevated by 1.5m,YES,NO,N,"with demolition, 50m x 15m",Tax Declaration,LGU-owned,,,,,,,,,15.14366,120.97488
Region III,Bulacan,105090,Tartaro ES,SAN MIGUEL,3rd,1,4STY12CL,,12,,,,,,12,YES,YES,YES,Site is sloping. With Cut and Fill,"Yes, drawn to scale",NO,N,"with demolition, 40m x 15m",TCT/OCT,LGU-owned,1,0,1,0,1,0,1,0,15.1666351,121.0397136
Region III,Bulacan,105115,Caingin ES,SAN RAFAEL,3rd,1,4STY16CL,,16,,,,,,16,YES,NO,NO,,YES,NO,N,"with demolition, 50m x 15m",Tax Declaration,LGU-owned,1,0,1,0,1,0,1,0,14.97275,120.93984
Region III,Bulacan,300740,ASSEMBLYWOMAN FELICITA G. BERNARDINO MEMORIAL TRADE SCHOOL,MARILAO,4th,1,4STY16CL,,16,,,,,,16,YES,NO,NO,,"Yes, but NOT drawn to scale",NO,N,"with demolition, 50m x 15m",TCT/OCT,DepEd-owned,1,0,1,0,1,0,1,0,14.7598436,120.9591999
Region III,Bulacan,104905,Lambakin ES - Annex,MARILAO,4th,1,4STY16CL,,16,,,,,,16,YES,YES,NO,U-SHAPE;Needs temporary learning structure for displaced students during construction,NO,NO,N,"with demolition, 27m x 20m",Memorandum of Agreement,Other National Government Agency-owned,1,0,1,0,1,0,1,0,14.7721525,120.9766912
